Stare Time: 30-Sep-2019 02:43:07
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
02:46:19    362.277      21.50      28.00      24.30      30.00     737.41     441.98     134.71      63.86      64.54       0.00      1.38   0.89   1.88   0.23  -0.37  -0.46  -1.21  -0.24  -0.85   1.10  -0.42   1.98  -0.06  -0.11 
02:46:24    362.200      21.50      28.00      24.30      30.00     782.45     432.55     137.63      68.35      66.13       0.00     -1.12   0.25  -0.08   0.72   0.01   0.52   1.93   1.12  -1.71   0.86  -1.91  -1.07   0.89   1.49 
02:46:29    362.126      21.50      28.00      24.30      30.00     766.11     436.30     137.13      57.82      65.85       0.00     -1.04  -1.47   1.23   0.71   1.07  -0.77   0.12   0.29   1.20   1.43   0.83  -1.76  -0.87  -0.65 
02:46:35    362.050      21.50      28.00      24.30      30.00     774.20     435.48     137.76      62.23      66.44       0.00     -1.16   1.06   0.91  -0.24  -1.52   0.80   1.90  -0.71   1.17  -1.65   0.61   1.64  -1.71  -0.38 
02:46:40    361.978      21.50      28.00      24.30      30.00     747.34     440.05     135.47      62.76      65.12       0.00      1.39  -0.11   1.71   0.77  -1.22   0.17  -1.23  -0.94   1.86  -0.98  -1.76  -0.69   0.86  -1.81 
02:46:45    361.906      21.50      28.00      24.30      30.00     753.09     438.97     135.34      68.29      65.24       0.00      0.16   0.34  -1.55   1.80   0.82  -0.22   0.63  -0.45  -1.34   0.22   1.54  -0.46   1.06  -1.08 
02:46:51    361.836      21.50      28.00      24.30      30.00     766.69     436.73     136.87      66.94      65.87       0.00      1.41  -0.09   0.58  -1.02   0.83   0.48   1.77  -1.32   0.67   0.25   0.33  -1.68  -0.94   0.43 
02:46:56    361.756      21.50      28.00      24.30      30.00     762.19     436.64     136.92      61.66      65.93       0.00     -0.35   0.19   1.06  -1.15   0.44   0.21   0.59  -0.26   1.12  -1.55  -0.71   1.87   1.45   1.49 
02:47:01    361.687      21.50      28.00      24.30      30.00     758.34     438.06     136.92      61.66      65.66       0.00     -0.91   0.15   0.09  -1.13  -0.53   0.60  -0.89   1.07  -1.43   0.31   1.76  -1.70   0.20   1.46 
02:47:07    361.616      21.50      28.00      24.30      30.00     762.43     438.06     136.84      58.42      65.69       0.00     -0.98  -0.88   0.71  -1.35  -0.67  -1.06   1.11  -0.27  -0.48   0.57   0.86   1.67  -0.77  -0.50 
02:47:12    361.548      21.50      28.00      24.30      30.00     728.16     443.98     133.61      72.35      63.65       0.00      1.60   0.85   1.78  -0.58   0.40  -0.09  -1.92  -1.20  -0.86  -1.22   0.17  -0.13  -0.61  -1.18 
02:47:17    361.472      21.50      28.00      24.30      30.00     728.40     430.88     139.40      57.94      66.99       0.00     -0.50  -1.78  -2.00  -1.17   0.70  -0.27   1.93   1.98  -1.70  -0.02   1.93   0.28  -0.59  -0.58 
02:47:23    361.394      21.50      28.00      24.30      30.00     771.11     434.97     137.82      62.63      66.15       0.00     -0.26  -0.41   1.01  -0.89   1.37   1.12   0.27   1.51  -1.53   1.43   1.66  -1.07   1.82  -1.76 
02:47:28    361.324      21.50      28.00      24.30      30.00     728.57     444.40     132.85      78.83      62.98       0.00      0.28  -0.28   0.59   1.19   1.32   1.21  -1.81  -1.14  -1.33  -0.67   0.79  -0.29   0.41   1.84 
02:47:34    361.254      21.50      28.00      24.30      30.00     761.18     436.39     135.18      82.26      63.62       0.00     -0.22  -0.97  -0.36   1.32   0.05   1.71   0.62  -1.32  -0.32  -1.56  -1.70  -0.16  -1.74   0.49 
02:47:39    361.184      21.50      28.00      24.30      30.00     742.50     440.48     134.86      61.32      64.39       0.00     -2.00  -0.80  -1.84  -0.60  -1.26  -0.89  -1.43  -0.96  -0.55   0.08  -0.46  -0.28  -0.54  -0.35 
02:47:44    361.118      21.50      28.00      24.30      30.00     770.61     434.64     136.35      79.17      64.32       0.00      1.24  -1.40   0.81   1.09   1.73   1.69   0.64   0.75  -1.17  -0.34  -1.59   1.15  -0.07  -0.26 
02:47:49    361.047      21.50      28.00      24.30      30.00     742.67     440.89     133.54      77.61      63.70       0.00      0.34   0.38  -1.63   1.96   0.59  -0.55   1.01  -1.94  -1.80  -0.96   1.97   0.90  -2.00  -0.19 
02:47:55    360.977      21.50      28.00      24.30      30.00     761.85     437.31     136.87      58.33      65.53       0.00     -0.54   0.17  -1.83   1.81   0.59  -0.40  -0.03   0.34   0.88   0.75   1.20  -0.81   1.14  -0.81 
02:48:00    360.910      21.50      28.00      24.30      30.00     743.83     440.65     136.53      59.39      64.72       0.00      1.76  -1.52   1.44   0.86   1.10  -1.66  -0.47  -0.07  -1.24  -0.48   0.03  -0.35   1.37  -1.07 
02:48:05    360.836      21.50      28.00      24.30      30.00     747.92     440.39     136.53      59.39      64.53       0.00      0.21   0.23   1.84  -1.24  -1.46   1.25  -0.74  -1.19   1.59   1.80   0.09   0.04   1.59  -0.19 
02:48:11    360.765      21.50      28.00      24.30      30.00     774.87     434.97     138.14      57.44      65.00       0.00     -0.46   0.23  -1.13  -1.93  -0.52  -1.78   1.18   1.22   0.20  -0.05   0.74   1.86   0.72   0.58 
02:48:16    360.689      21.50      28.00      24.30      30.00     750.09     439.40     135.72      61.22      65.16       0.00     -0.31   0.66   1.69   0.32  -1.43  -1.12   0.43  -1.48   0.96   0.04  -0.51  -1.79   1.86  -1.83 
02:48:21    360.618      21.50      28.00      24.30      30.00     776.12     435.14     137.88      60.13      66.40       0.00      1.76  -1.35   2.00  -1.60   1.30   0.75   1.84  -0.06   1.15   1.02   0.89  -0.94   0.76   1.73 
02:48:27    360.549      21.50      28.00      24.30      30.00     751.00     438.89     135.37      61.74      63.66       0.00     -1.64   0.29   0.32   1.30  -0.67  -1.98   0.69  -1.04   1.47   1.41   1.92   1.30  -1.81   1.57 
02:48:32    360.482      21.50      28.00      24.30      30.00     750.18     439.55     135.85      64.24      65.19       0.00     -0.62  -1.65   1.71   1.42   1.30  -0.94   1.06  -1.29   0.16   1.37  -1.26   1.95   1.35   0.18 
02:48:37    360.404      21.50      28.00      24.30      30.00     771.45     436.13     137.20      58.74      66.09       0.00      1.23  -0.51  -0.30   0.86  -1.37   0.16   0.25   0.07   1.89  -1.11  -1.18  -1.23  -0.55  -0.05 
02:48:43    360.334      21.50      28.00      24.30      30.00     729.32     444.07     133.69      67.12      63.86       0.00      0.39   1.61  -1.66   1.25  -0.15  -1.62  -1.46  -1.15  -1.01  -1.02  -0.08  -1.86   0.89   1.47 
02:48:48    360.268      21.50      28.00      24.30      30.00     729.49     443.98     133.64      66.39      64.01       0.00     -1.28   1.91  -0.67  -1.91   0.14  -0.68  -1.00  -1.72  -1.66   0.06   0.36   1.01   0.04   0.23 
02:48:53    360.191      21.50      28.00      24.30      30.00     759.01     437.55     136.82      61.02      65.40       0.00     -0.88   1.13  -0.23   1.43   0.74   0.13  -1.91   0.85   1.81  -1.04  -1.56  -1.85  -1.49   1.88 
02:48:59    360.123      21.50      28.00      24.30      30.00     744.33     440.80     134.79      67.66      64.67       0.00      0.07   0.37   0.94   0.13   1.80  -0.48   0.26  -1.58   0.52  -0.53   0.84   0.87  -1.77   1.58 
02:49:04    360.053      21.50      28.00      24.30      30.00     739.42     441.40     134.79      67.66      64.33       0.00      1.73   1.43  -1.26  -0.75  -0.31  -0.39  -1.60  -0.90  -0.49   1.98  -0.29  -0.92  -1.83  -1.95 
02:49:09    359.986      21.50      28.00      24.30      30.00     752.01     440.05     135.57      61.80      65.15       0.00     -1.94  -1.60   0.55  -1.81   1.64  -0.42  -0.82   0.00  -0.25  -1.77   1.57   1.97  -1.44   0.82 
02:49:15    359.918      21.50      28.00      24.30      30.00     750.67     439.55     135.45      65.08      65.03       0.00      0.74   1.73  -0.87  -0.19   1.51  -1.21   0.29  -0.40  -0.35  -1.25   0.79   0.82   1.57  -1.36 
02:49:20    359.850      21.50      28.00      24.30      30.00     741.76     441.23     134.10      65.25      64.65       0.00     -0.94  -0.32   1.81   0.88  -1.49   1.66  -1.26  -0.84   0.51  -1.75   1.36   1.56   1.79  -0.59 
02:49:25    359.777      21.50      28.00      24.30      30.00     765.68     436.30     136.80      66.78      65.55       0.00     -0.26   1.11   0.98   1.06   0.20   1.14   1.37   0.08  -0.09  -0.24   0.86   1.01   1.23   1.72 
02:49:31    359.705      21.50      28.00      24.30      30.00     752.85     438.47     135.63      62.13      63.36       0.00     -0.15   1.91   0.29  -0.60  -1.48   0.09  -1.69   0.31   1.91   1.79  -1.60  -0.31   0.66   1.24 
02:49:36    359.636      21.50      28.00      24.30      30.00     743.08     440.56     135.38      62.77      64.60       0.00      1.45   1.07   1.37   1.03   0.27   0.40  -1.51  -0.66   1.89   0.05  -0.72   0.21  -0.62   0.58 
02:49:41    359.566      21.50      28.00      24.30      30.00     758.17     438.15     135.49      73.37      64.10       0.00      0.35  -0.36  -0.95  -1.45   0.86  -0.19   1.39  -1.85  -0.80  -1.68  -1.20  -1.54  -1.18   1.76 
02:49:46    359.493      21.50      28.00      24.30      30.00     769.60     436.47     137.80      59.70      65.92       0.00     -0.92  -1.39   0.62  -0.34   0.42  -1.44   1.20   1.11  -1.34  -1.02   1.27   1.54  -0.37   0.33 
02:49:52    359.419      21.50      28.00      24.30      30.00     770.85     434.97     137.97      57.68      65.89       0.00     -0.74   0.92   0.10   0.78  -0.17  -0.48   1.53   0.62  -0.02   1.34   1.05   1.95   0.45  -1.45 
02:49:57    359.346      21.50      28.00      24.30      30.00     762.60     436.22     137.00      61.04      65.59       0.00      0.62   0.92  -0.17  -0.98   1.51   0.77  -0.85   0.78   0.28   1.62  -1.68  -1.39   1.02   0.56 
02:50:03    359.268      21.50      28.00      24.30      30.00     782.04     433.46     137.00      61.04      66.30       0.00      1.90   0.94  -1.78   0.37   1.48  -0.37   1.70   0.65   0.31   1.35  -1.70  -1.33  -1.23  -0.02 
02:50:08    359.196      21.50      28.00      24.30      30.00     776.87     433.46     138.19      56.39      65.37       0.00     -0.78  -0.48   0.48  -1.44  -0.89  -0.84  -0.28   1.65   0.36   0.48   0.39  -1.94  -1.09  -1.94 
02:50:13    359.121      21.50      28.00      24.30      30.00     772.85     435.05     137.58      58.84      66.02       0.00     -1.65   0.78   0.24   0.26  -1.99   0.57   0.51   0.33   1.03  -1.47  -0.17  -1.77   1.02   1.03 
