Stare Time: 24-Sep-2019 00:38:47
 Time    Current        Gap      Phase         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff  CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
01:18    316.895      21.50      28.00     758.60     437.98     140.82      56.19      45.98       0.00  0.27  -0.96  -0.07  -0.59  -0.30  -0.94   0.88   0.12  -0.79   0.65   0.95  -0.75  -0.26   0.49 
01:18    316.855      21.50      28.00     758.17     437.81     141.60      57.24      46.14       0.00 -0.16  -0.57   0.64   0.70  -0.30  -0.94   0.88   0.12  -0.79   0.65   0.95  -0.75  -0.26   0.49 
01:18    316.811      21.50      28.00     768.44     437.38     141.61      57.09      46.10       0.00  0.63   0.18   0.84  -0.37  -0.72   0.82   0.87   0.27  -0.04  -0.01   0.03  -0.69  -0.28  -0.15 
01:18    316.751      21.50      28.00     754.10     437.38     140.01      67.12      45.78       0.00 -0.58  -0.95   0.80   0.14   0.65   0.88   0.47  -0.93  -0.76  -0.47  -0.21  -0.37  -0.49  -0.39 
01:18    316.698      21.50      28.00     753.84     438.80     139.82      56.23      45.88       0.00 -0.33  -0.81   0.28   0.52   0.21  -0.97  -0.43   0.17  -0.23   0.39   0.83  -0.12   0.21  -0.04 
01:18    316.627      21.50      28.00     766.18     437.72     141.26      55.21      46.08       0.00  0.46  -0.91   0.10   0.55  -0.22  -0.70   0.88   0.32   0.44  -0.65  -0.48   0.41   0.56  -0.85 
01:19    316.560      21.50      28.00     739.42     437.89     141.26      55.21      45.69       0.00  0.33   0.82  -0.51   0.79  -0.61   0.51  -0.87  -0.81  -0.79  -0.38   0.45   0.23  -0.22   0.74 
01:19    316.502      21.50      28.00     749.51     440.80     140.14      56.32      45.69       0.00  0.56  -0.00  -0.15   0.17  -0.68  -0.72  -0.01  -0.81   0.58  -0.14   0.66  -0.69  -0.74   0.44 
01:19    316.434      21.50      28.00     760.77     438.47     141.07      54.44      45.78       0.00 -0.85  -0.61  -0.17  -0.55   0.21  -0.71  -0.21   0.74  -0.12   0.39  -0.02  -0.96   0.90   0.09 
01:19    316.379      21.50      28.00     760.94     438.15     139.92      58.92      45.78       0.00  0.82  -0.70   0.23   0.04  -0.15   0.46  -0.03  -0.39  -0.41  -0.39   0.41   0.99   0.88  -0.03 
01:19    316.310      21.50      28.00     761.93     438.73     140.42      57.83      45.86       0.00  0.16  -0.41   0.40   0.26   0.97   0.89  -0.22   0.69   0.28  -0.67   0.82   0.50  -0.26  -0.27 
01:19    316.252      21.50      28.00     761.93     436.56     141.78      58.59      45.98       0.00  0.16  -0.41   0.40   0.26   0.97   0.89   0.99   0.36  -0.30  -0.79  -0.76   0.32   0.80  -0.33 
01:19    316.213      21.50      28.00     770.85     435.55     140.45      59.51      46.10       0.00 -0.51  -0.16  -0.00  -0.80  -0.25   0.86   0.99   0.36  -0.30  -0.79  -0.76   0.32   0.80  -0.33 
01:19    316.174      21.50      28.00     747.42     439.55     139.55      60.21      45.77       0.00  0.76   0.12   0.51   0.19  -0.85  -0.48   0.29  -0.87  -0.54  -0.62  -1.00   0.17   0.06   0.91 
01:19    316.118      21.50      28.00     756.01     439.55     140.56      55.01      45.82       0.00 -0.77   0.47   0.01  -0.47  -0.72  -0.66   0.24  -0.72   1.00  -0.01  -0.62  -0.47   0.11  -0.55 
01:19    316.044      21.50      28.00     766.93     437.48     141.70      55.38      45.96       0.00  0.64  -0.69   0.12   0.29  -0.25  -0.89   0.97   0.36  -0.06  -0.44  -0.05  -0.84  -0.07  -0.76 
01:19    315.990      21.50      28.00     752.01     437.81     140.32      58.72      45.93       0.00  0.90  -0.21   0.91  -0.59   0.77   0.35  -0.88   0.46  -0.42  -0.18   0.29  -0.44  -0.20   0.02 
01:19    315.921      21.50      28.00     765.68     437.89     141.99      55.62      45.97       0.00 -0.96   0.32  -0.27   0.84   0.08  -0.14   0.98   0.05   0.65  -0.54   0.51   0.68  -0.94   0.45 
01:19    315.861      21.50      28.00     765.03     436.47     141.36      54.62      45.98       0.00  0.47   0.39  -0.70   0.50  -0.01  -0.14   0.90   0.16   0.56   0.43   0.26  -0.29   0.93   0.41 
01:20    315.790      21.50      28.00     762.93     437.22     141.36      54.62      45.86       0.00  0.27   0.64   0.65  -0.36   0.07   0.67  -0.41   0.93   0.01  -0.88   0.10  -0.70  -0.50   0.44 
01:20    315.737      21.50      28.00     762.93     437.22     139.17      60.03      45.52       0.00  0.27   0.64   0.65  -0.36   0.07   0.67  -0.41   0.93   0.01  -0.88   0.10   0.63   0.34  -0.39 
01:20    315.700      21.50      28.00     743.33     441.14     140.22      58.99      46.44       0.00 -0.03   0.89  -0.55   1.00  -0.46   0.96  -0.94  -0.62   0.09  -0.86   0.87   0.63   0.34  -0.39 
01:20    315.660      21.50      28.00     756.85     439.31     140.37      55.23      45.63       0.00 -0.42  -0.23  -0.13  -0.21  -0.00  -0.86  -0.35   0.43   0.38  -0.63   0.69   0.89  -0.77  -0.75 
01:20    315.602      21.50      28.00     756.68     437.55     141.41      54.72      45.88       0.00  0.32  -0.98  -0.68  -0.42   0.47  -0.30   0.04   0.95   0.07  -0.41  -0.78   0.30   0.54  -0.53 
01:20    315.548      21.50      28.00     759.76     437.48     140.98      57.56      45.79       0.00  0.32  -0.98  -0.68  -0.42   0.47  -0.30   0.04   0.95  -0.03  -0.39  -0.02   0.30   0.48   0.63 
01:20    315.509      21.50      28.00     759.76     437.72     140.81      57.70      46.02       0.00  0.61   0.97   0.46  -0.44  -0.63   0.64   0.62  -0.07  -0.03  -0.39  -0.02   0.30   0.48   0.63 
01:20    315.468      21.50      28.00     744.75     440.80     139.85      58.50      45.63       0.00 -0.20   0.14  -0.15   0.20  -0.55  -0.60   0.12  -0.94  -0.57  -0.38   0.09   0.88  -0.41   0.97 
01:20    315.417      21.50      28.00     749.92     440.56     139.84      56.60      45.71       0.00 -0.40   0.69   0.79   0.52  -0.61  -0.29  -0.58   0.51  -0.65   0.44   0.42   0.22   0.32  -0.05 
01:20    315.357      21.50      28.00     770.20     436.73     141.77      54.98      45.77       0.00 -0.40   0.69   0.79   0.52  -0.61  -0.29  -0.58   0.51  -0.65  -0.25  -0.74  -0.79   0.51  -0.51 
01:20    315.313      21.50      28.00     769.94     435.89     141.98      54.95      45.97       0.00 -0.27   0.90  -0.70   0.64  -0.40   0.05   0.96   0.14   0.97  -0.25  -0.74  -0.79   0.51  -0.51 
01:20    315.273      21.50      28.00     770.20     435.31     142.09      54.44      45.84       0.00 -0.44  -0.30  -0.76   0.48  -0.10   0.17   0.79   0.66   0.62  -0.82   0.83   0.20   0.77  -0.33 
01:20    315.221      21.50      28.00     761.01     436.73     140.70      56.37      45.55       0.00 -0.34  -0.31  -0.84  -0.76  -0.19  -0.78   0.48  -0.01  -0.53  -0.77  -0.21  -0.87  -0.23  -0.06 
01:20    315.152      21.50      28.00     762.43     436.80     141.15      54.65      45.70       0.00 -0.40  -0.96   0.89  -0.48   0.69   0.26   0.14   0.20   0.78   0.57   0.45   0.45  -0.91  -0.40 
01:20    315.098      21.50      28.00     757.18     437.72     140.83      57.34      45.62       0.00  0.23   0.12   0.50   0.29   0.83  -0.33  -0.39   0.95  -0.57  -0.46   0.94  -0.26  -0.35  -0.70 
01:21    315.028      21.50      28.00     753.76     438.64     140.83      57.34      45.61       0.00 -0.25  -0.61  -0.62   0.92   0.15   0.70  -0.65   0.19  -0.38  -0.57  -0.56   0.91  -0.17  -0.10 
01:21    314.975      21.50      28.00     752.25     439.31     140.79      57.01      45.63       0.00 -0.05   0.75   0.52  -0.67  -0.85  -0.06   0.41  -0.92   0.22  -0.23  -0.02   0.39   0.10  -0.12 
01:21    314.906      21.50      28.00     751.84     438.56     141.21      55.40      45.55       0.00 -0.93   0.16   0.83   0.56  -0.39  -0.70  -0.02   0.13   0.86  -0.95   0.03  -0.82  -0.47  -0.61 
01:21    314.835      21.50      28.00     761.68     437.64     141.15      54.35      45.52       0.00  0.33  -0.87   0.76  -0.24  -0.78  -0.28   0.17   0.62   0.27   0.05   0.60  -0.01   0.85  -0.11 
01:21    314.780      21.50      28.00     758.85     437.55     141.19      58.49      45.56       0.00  0.96  -0.60  -0.14  -0.01   0.17   0.66   0.71  -0.62   0.32   0.15  -0.23  -0.45   0.96   0.59 
01:21    314.714      21.50      28.00     755.18     438.06     140.76      62.22      45.58       0.00  0.98  -0.56  -0.22   0.84   0.88   0.67  -0.82   0.76  -0.75  -0.69  -0.98  -0.08   0.95  -0.59 
01:21    314.662      21.50      28.00     754.76     439.47     140.33      59.22      45.56       0.00  0.88  -0.86   0.49   0.87   0.15   0.86  -0.98   0.15   0.15  -0.45  -0.47   0.54   0.01  -0.78 
01:21    314.593      21.50      28.00     751.17     439.47     140.77      56.51      45.58       0.00  0.11   0.03   0.49  -0.72   0.68  -0.54  -0.25   0.41  -0.18  -0.16  -0.37  -0.45  -0.51   0.94 
01:21    314.521      21.50      28.00     770.11     436.73     142.10      53.68      45.59       0.00  0.13  -0.10   0.63  -0.52  -0.57   0.11   0.60   0.89   0.58   0.07  -0.48   0.41   0.86   0.17 
01:21    314.465      21.50      28.00     769.69     435.96     141.44      54.85      45.68       0.00 -0.31   0.70   0.45  -0.72  -0.67  -0.30   0.79   0.93  -0.67  -0.36   0.75  -0.95   0.44   0.52 
01:21    314.396      21.50      28.00     762.43     436.22     141.18      55.45      45.59       0.00 -0.96  -0.48  -0.11  -0.40  -0.53   0.64  -0.20   0.31   0.15   0.07  -0.57  -0.35  -0.46   0.52 
01:21    314.338      21.50      28.00     762.43     437.64     141.04      55.71      45.54       0.00 -0.96  -0.48  -0.11  -0.40  -0.53   0.64  -0.20   0.80   0.05  -0.34  -0.04  -0.69  -0.91   0.28 
01:22    314.298      21.50      28.00     755.18     438.56     141.04      55.71      45.14       0.00  0.39  -0.47  -0.12   0.91  -0.25  -0.57  -0.94   0.80   0.05  -0.34  -0.04  -0.69  -0.91   0.28 
01:22    314.261      21.50      28.00     746.26     439.89     141.04      55.71      45.29       0.00  0.80   0.08  -0.07  -0.07  -0.67  -0.54  -0.41  -0.63   0.42  -0.65   0.67  -0.02  -0.02   0.38 
01:22    314.206      21.50      28.00     749.92     440.31     139.93      57.37      44.88       0.00  0.81   0.91   0.14  -0.24  -0.08   0.77  -0.89   0.53  -0.65   0.83  -0.53   0.71   0.54   0.78 
01:22    314.153      21.50      28.00     750.67     439.72     140.33      56.35      44.86       0.00  0.95  -0.90   0.38   0.85   0.27  -0.60  -0.13   0.58  -0.66   0.39   0.83   0.96  -0.06  -0.70 
01:22    314.087      21.50      28.00     750.35     439.14     140.47      56.49      44.78       0.00 -0.45  -0.42   0.24   0.93  -0.58   0.48  -0.06  -0.84   0.63   0.52   0.72   0.77  -0.35  -0.66 
01:22    314.035      21.50      28.00     750.93     439.98     140.39      55.90      44.72       0.00 -0.45  -0.42   0.24   0.93  -0.58   0.48  -0.06  -0.84   0.63   0.52   0.72   0.77  -0.35   0.28 
01:22    313.994      21.50      28.00     753.02     439.14     140.26      56.04      44.56       0.00 -0.52  -0.25  -0.93   0.26  -0.83  -0.31  -0.77  -0.15   0.34  -0.46  -0.87  -0.41  -0.79   0.28 
01:22    313.954      21.50      28.00     753.50     438.97     140.94      55.59      44.79       0.00 -0.11  -0.84  -0.87  -0.91   0.17  -0.11  -0.67   0.47  -0.92   0.74  -0.06  -0.91  -0.96  -0.13 
01:22    313.902      21.50      28.00     757.35     438.06     141.47      58.10      44.77       0.00  0.22  -0.78  -0.55   0.55   0.81  -0.20  -0.76   0.98  -0.82  -0.40  -0.48  -0.49   0.12  -0.98 
01:22    313.832      21.50      28.00     757.52     437.38     141.49      53.88      44.77       0.00 -0.23  -0.65   0.77   0.28   0.13   0.14   0.10   0.89   0.82  -0.01   0.59  -0.18   0.23   0.15 
01:22    313.779      21.50      28.00     766.69     437.81     139.68      57.44      44.72       0.00  0.76   0.25   0.09   0.82   0.30  -0.98   0.19  -0.43  -0.25   0.33   0.81  -0.10   0.16  -0.84 
01:22    313.712      21.50      28.00     754.85     439.06     140.46      61.50      44.76       0.00 -0.90  -0.51  -0.25   0.96   0.89   0.94  -0.26  -0.01  -0.52  -0.21   0.76  -0.47   0.63  -0.95 
01:22    313.654      21.50      28.00     754.85     438.56     141.72      54.12      44.87       0.00  0.69  -0.07   0.22  -0.98   0.44   0.09   0.64   0.73   0.46  -0.24   0.92  -0.47   0.86   0.03 
01:23    313.586      21.50      28.00     754.10     437.22     142.04      54.25      44.65       0.00  0.06   0.08  -0.47   0.86   0.58   0.84   0.57  -0.64  -0.76  -0.80   0.53   0.07  -0.03   0.07 
01:23    313.513      21.50      28.00     772.61     436.30     142.04      54.25      44.92       0.00  0.65  -0.51   0.16   0.87  -0.29   0.66   0.92   0.50   0.41   0.48  -0.71  -0.31  -0.74  -0.32 
01:23    313.456      21.50      28.00     760.26     436.39     140.86      55.21      44.99       0.00 -0.93  -0.33   0.81   0.41  -0.79   0.59  -0.57   0.55   0.73  -0.63  -0.20  -1.00   0.68   0.84 
01:23    313.388      21.50      28.00     759.85     437.72     140.67      55.97      45.06       0.00  0.59  -0.92   0.73   0.42  -0.75   0.56   0.49  -0.51   0.68   0.47  -0.11  -0.53   0.19  -0.68 
01:23    313.331      21.50      28.00     763.44     437.48     141.76      58.82      45.10       0.00  0.39   0.85   0.42  -0.74  -0.14   0.92   0.18   0.93  -0.81  -0.82   0.25   0.69   0.15   0.21 
01:23    313.264      21.50      28.00     750.83     437.81     140.07      57.52      45.07       0.00  0.30   0.04   0.35  -0.86  -0.94   0.30   0.49  -0.93  -0.82   0.76   0.74   0.02  -0.08  -0.68 
01:23    313.194      21.50      28.00     764.26     436.80     141.86      53.94      45.03       0.00  0.19   0.25   0.50   0.64  -0.15  -0.53   0.77   0.49   0.63   0.86  -0.07  -0.36   0.94   0.75 
01:23    313.139      21.50      28.00     768.61     436.22     141.92      54.77      45.03       0.00 -1.00  -0.17   0.68  -0.34   0.38   0.00   0.67   0.98  -0.20   0.97  -0.20   0.03   0.32   0.95 
01:23    313.067      21.50      28.00     768.61     435.72     141.51      54.06      45.05       0.00 -0.30  -0.74  -0.42   0.57  -0.69   0.38   0.13   0.61   0.63   0.01  -0.31  -0.74  -0.93   0.71 
01:23    313.016      21.50      28.00     761.18     436.30     141.75      57.17      45.11       0.00  0.14  -0.18   0.59   0.15   0.84  -0.70   0.43   0.67  -0.78   0.26   0.25  -0.13  -0.60  -0.62 
01:23    312.947      21.50      28.00     759.85     437.64     140.80      56.53      45.10       0.00 -0.38   0.26   0.54  -0.11   0.37  -0.50   0.05   0.73  -0.61   0.13  -0.49   0.18   0.12  -0.14 
01:23    312.879      21.50      28.00     758.85     437.98     141.06      60.70      45.07       0.00 -0.32   0.23   0.81   0.66  -0.18   0.73  -0.35   0.66  -0.81  -0.10  -0.86   0.09  -0.71   0.38 
01:24    312.825      21.50      28.00     758.60     437.72     140.76      60.27      45.08       0.00  0.99  -0.74   0.20   0.26   0.16  -0.46   0.66  -0.14   0.64  -1.00  -0.83   0.77  -0.57   0.03 
01:24    312.757      21.50      28.00     762.26     437.72     140.76      60.27      45.02       0.00  0.84  -0.27  -0.73   0.23  -0.92  -0.14  -0.35   0.55   0.94   0.56  -0.70  -0.22  -0.64   0.25 
01:24    312.698      21.50      28.00     759.52     437.89     141.18      58.03      45.14       0.00  0.97   0.37  -0.56  -0.08   0.62   0.22   0.50  -0.06   0.03   0.37  -0.67  -0.46   0.69   0.99 
01:24    312.631      21.50      28.00     748.42     438.06     139.69      56.81      44.89       0.00  0.14   1.00  -0.47   0.40  -0.49  -0.81   0.20  -0.82  -0.23   0.75   0.15  -0.83  -0.54   0.14 
01:24    312.564      21.50      28.00     766.44     437.72     141.90      54.59      44.82       0.00 -0.43  -0.81   0.82  -0.10  -0.04  -0.32   0.61   0.84   0.02  -0.17  -0.18   0.77   0.66   0.29 
01:24    312.508      21.50      28.00     758.68     437.31     141.03      58.08      44.58       0.00  0.47   0.33   0.74  -0.75   0.20   0.68   0.14  -0.11   0.26  -0.70   0.79  -0.94   0.67  -0.51 
01:24    312.441      21.50      28.00     752.34     438.97     139.75      56.41      44.55       0.00  0.22  -0.84  -0.59   0.99   0.17  -0.35  -0.88   0.03   0.97  -0.99  -0.57  -0.71   0.47   0.35 
01:24    312.387      21.50      28.00     751.67     439.55     140.13      57.48      44.54       0.00 -0.13   0.12   0.05   0.48  -0.59   0.02  -0.00  -0.38  -0.55   0.66  -0.01  -0.22  -0.07  -0.54 
01:24    312.320      21.50      28.00     751.67     439.06     140.47      55.31      44.55       0.00 -0.78   0.67  -0.81  -0.47  -0.13  -0.50  -0.75   0.21   0.53  -0.55  -0.34  -0.73  -0.54   0.40 
01:24    312.253      21.50      28.00     769.86     436.30     142.26      58.70      44.53       0.00  0.21  -0.14  -0.57   0.72  -0.02   0.14   0.62   0.98  -0.97   0.13  -0.80  -0.92   0.22  -0.97 
01:24    312.193      21.50      28.00     760.19     437.22     141.07      54.44      44.39       0.00 -0.32  -0.90  -0.16  -0.03  -0.65  -0.36  -0.51   0.53   1.00  -0.73   0.46   0.51  -0.55   0.03 
01:24    312.129      21.50      28.00     756.43     438.22     141.19      56.73      44.58       0.00  0.08   0.84   0.34   0.36  -0.81   0.39   0.15  -0.54   0.93  -0.55   0.02  -0.45  -0.10  -0.35 
01:25    312.071      21.50      28.00     756.51     437.89     140.95      56.85      44.53       0.00 -0.28  -0.29   0.63   0.60  -0.49   0.20   0.15   0.12   0.90   0.10  -0.51  -0.53   0.01  -0.97 
01:25    312.002      21.50      28.00     761.35     437.22     140.95      56.85      44.54       0.00 -0.24   0.19  -0.19  -0.37   0.15  -0.77   0.50  -0.08   0.47   0.54  -0.43   0.18  -0.59  -0.79 
01:25    311.947      21.50      28.00     761.18     437.38     141.16      56.04      44.42       0.00  0.65  -0.18  -0.55   0.52   0.52  -0.25   0.36   0.72  -0.19  -0.41   0.85  -0.33   0.54   0.75 
01:25    311.880      21.50      28.00     758.27     437.48     141.00      58.24      44.52       0.00  0.51  -0.84  -0.38   0.05   1.00   0.65  -0.23   0.02   0.30  -0.24   0.31  -0.85  -0.61   0.71 
01:25    311.811      21.50      28.00     760.94     437.98     141.28      54.82      44.37       0.00  0.60   0.54   0.45   0.58  -0.37  -0.96   0.86   0.73  -0.82   0.73   0.85   0.85  -0.60  -0.43 
01:25    311.758      21.50      28.00     761.52     437.72     141.18      56.87      44.36       0.00 -0.66   0.92   0.11   0.16   0.96  -0.31   0.49  -0.17   0.93  -0.32  -0.08  -0.76  -0.18  -1.00 
01:25    311.688      21.50      28.00     760.68     437.81     140.85      61.95      44.39       0.00  0.37  -0.73   0.83   0.93   0.56   0.95   0.49  -0.40   0.61  -0.94   0.44   0.05  -0.77  -0.42 
01:25    311.636      21.50      28.00     760.26     438.80     140.03      55.64      44.20       0.00 -0.15  -0.51   0.64  -0.17   0.39  -0.10  -0.78   0.24   0.67   0.33  -0.01   0.47   0.40   0.81 
01:25    311.569      21.50      28.00     756.92     438.56     140.86      55.30      44.25       0.00  0.66  -0.91   0.01  -0.82   0.68  -0.68   0.10   0.22   0.01  -0.26   0.70  -0.40   0.82   0.03 
01:25    311.499      21.50      28.00     771.19     436.56     141.76      53.34      44.45       0.00 -0.73   0.68   0.08   0.01  -0.19   0.01   0.66   0.87   0.85  -0.32   0.77   0.42  -0.08  -0.85 
01:25    311.447      21.50      28.00     742.67     441.06     139.56      57.17      44.23       0.00 -0.54  -0.45  -0.74  -0.70   0.39  -0.99  -0.90  -0.63  -0.03  -0.73   0.88  -0.61   0.55  -0.07 
01:25    311.381      21.50      28.00     763.77     437.81     141.05      56.65      44.45       0.00  0.21  -0.30   0.57  -0.14   0.56   0.39   0.23   0.95  -0.54   0.14   0.66  -0.86   0.84   0.20 
01:26    311.327      21.50      28.00     764.26     436.64     141.47      56.47      44.36       0.00 -0.73   0.51  -0.51   0.84   0.81   0.60   0.78   0.13  -0.09   0.53  -0.67  -0.27  -0.20  -0.09 
01:26    311.255      21.50      28.00     762.93     437.55     141.47      56.47      44.43       0.00 -0.19   0.27  -0.35   0.21   0.94   0.75  -0.91   0.86   0.80   0.74  -0.81  -0.81  -0.34  -0.67 
01:26    311.189      21.50      28.00     758.27     437.31     140.52      58.86      44.36       0.00 -0.17  -0.74  -0.98   0.52  -0.11   0.36   0.35  -0.71   0.42  -0.97  -0.20  -0.05  -0.28  -0.50 
01:26    311.136      21.50      28.00     755.18     438.80     140.14      59.02      44.44       0.00 -0.34   0.10  -0.80   0.61  -0.98   0.87   0.39  -0.41  -0.96   0.33   0.46  -0.47   0.41   0.71 
01:26    311.068      21.50      28.00     754.42     438.56     140.55      55.72      44.36       0.00  0.49  -0.21  -0.79  -0.74   0.37  -0.29  -0.79   0.28   0.61  -0.64  -0.81   0.81   0.98   0.08 
01:26    311.016      21.50      28.00     754.10     437.89     141.04      54.75      44.54       0.00 -0.34   0.36  -0.72  -0.40  -0.62   0.20   0.72  -0.62   0.72   0.93  -0.99  -0.90  -0.64   0.39 
01:26    310.948      21.50      28.00     753.84     438.47     140.30      58.48      44.37       0.00 -0.35   0.46  -0.24   0.96   0.31   0.72  -0.13  -0.32   0.02   0.95   0.69  -0.69  -0.38  -0.53 
01:26    310.893      21.50      28.00     753.67     438.06     141.54      54.39      44.56       0.00 -0.35   0.46  -0.24   0.96   0.31   0.72  -0.13   0.93  -0.72   0.64   0.11   0.28   0.64   0.59 
01:26    310.853      21.50      28.00     762.52     437.31     140.66      55.58      44.35       0.00 -0.42   0.43  -0.57   0.91  -0.95  -0.80   0.56   0.93  -0.72   0.64   0.11   0.28   0.64   0.59 
01:26    310.816      21.50      28.00     752.01     438.97     140.12      56.69      44.26       0.00 -0.42   0.49   0.39  -0.29   0.48  -0.34  -0.03   0.06  -0.56   0.62   0.89  -0.03   0.77  -0.27 
01:26    310.763      21.50      28.00     754.25     439.06     140.28      55.40      44.02       0.00 -0.67  -0.12  -0.07  -0.87  -0.96  -0.46  -0.25   0.10   0.26  -0.23  -0.04   0.67   0.98   0.76 
01:26    310.710      21.50      28.00     754.76     438.73     140.37      62.58      44.15       0.00 -0.67  -0.12  -0.07  -0.65   0.63   0.14   0.85  -0.60  -0.84  -0.44  -0.52  -0.39   0.45   0.91 
01:26    310.672      21.50      28.00     756.68     437.98     140.43      59.87      44.58       0.00 -0.49  -0.52   0.39  -0.65   0.63   0.14   0.85  -0.60  -0.84  -0.44  -0.52  -0.39   0.45   0.91 
01:26    310.634      21.50      28.00     749.17     438.89     139.74      56.62      44.22       0.00  0.96  -0.81  -0.59   0.04  -0.33  -0.48  -0.12  -0.39  -0.37   0.51   0.78  -0.40   0.41  -0.01 
01:27    310.583      21.50      28.00     751.34     439.23     139.74      56.62      44.26       0.00  0.36   0.44  -0.91  -0.60  -0.79  -0.25   0.32  -0.92  -0.34   0.20  -0.79  -0.80  -0.14   0.52 
01:27    310.530      21.50      28.00     752.59     439.23     139.74      56.62      44.25       0.00  0.36   0.44  -0.91  -0.60  -0.79  -0.25   0.32  -0.92  -0.34   0.20  -0.79  -0.80  -0.14  -0.70 
01:27    310.493      21.50      28.00     752.92     439.72     140.29      57.18      44.45       0.00  0.92  -0.16  -0.58  -0.42  -0.28   0.86  -0.73  -0.53   0.70  -0.69  -0.48  -0.55   0.23  -0.70 
01:27    310.454      21.50      28.00     751.09     439.14     140.05      56.45      44.20       0.00  0.28   0.44   0.91  -0.70   0.91  -0.39  -0.36  -0.27   0.34   0.74  -0.08  -0.82   0.30  -0.67 
01:27    310.398      21.50      28.00     751.09     439.06     141.35      59.29      44.38       0.00  0.61   0.15   0.46   0.70  -0.37   0.99   0.72  -0.60   0.58   0.26  -0.84  -0.35   0.95  -0.61 
01:27    310.334      21.50      28.00     749.09     438.89     140.18      56.44      44.24       0.00 -0.43  -0.23   0.93  -0.30   0.01  -0.81  -0.92   0.06   0.24  -0.35   0.04  -0.77  -0.39  -0.07 
01:27    310.280      21.50      28.00     761.61     438.73     141.14      56.76      44.28       0.00  0.82   0.96   0.69  -0.07   0.50   0.12  -0.01   0.89   0.26  -0.74   0.14   0.83  -0.68   0.49 
01:27    310.214      21.50      28.00     761.76     437.14     141.03      56.27      44.27       0.00  0.80   0.83  -0.81   0.50  -0.63   0.77   0.02   0.23   0.86  -0.68  -0.98   0.13   0.21   0.06 
01:27    310.158      21.50      28.00     756.17     437.81     140.40      58.68      44.24       0.00 -0.38  -0.46  -0.07  -0.10  -0.27  -0.30   0.75  -0.35  -0.86  -0.52   0.35   0.94   0.13  -0.84 
01:27    310.093      21.50      28.00     757.26     438.15     140.54      66.66      44.23       0.00  0.60   0.41   0.66   0.33   0.61   0.70   0.81  -0.20  -0.95  -0.49  -0.37   0.17  -0.15   0.28 
01:27    310.037      21.50      28.00     758.27     437.55     142.54      55.82      44.35       0.00  0.60   0.41  -0.15   0.65   0.38   0.26   0.75   0.84   0.49   0.54  -0.92  -0.31  -0.10  -0.49 
01:27    309.997      21.50      28.00     772.27     436.30     141.82      55.53      44.16       0.00 -0.15   0.81  -0.15   0.65   0.38   0.26   0.75   0.84   0.49   0.54  -0.92  -0.31  -0.10  -0.49 
01:27    309.957      21.50      28.00     764.43     436.06     141.65      55.11      43.45       0.00  0.32  -0.61   0.68   0.06  -0.99   0.74  -0.16   0.88  -0.05  -0.12   0.50  -0.76   0.51  -0.56 
01:27    309.903      21.50      28.00     763.35     436.30     142.01      55.63      43.41       0.00  0.96   0.05  -0.58  -0.08  -0.52   0.75   0.89  -0.44   0.78  -0.23   0.70   0.24   0.21  -0.15 
01:28    309.850      21.50      28.00     753.67     438.06     142.01      55.63      43.36       0.00  0.96   0.05  -0.58  -0.08  -0.52   0.75   0.89   0.07   0.13  -0.82  -0.71   0.48   0.41  -0.43 
01:28    309.810      21.50      28.00     753.93     438.89     142.01      55.63      43.33       0.00 -0.68  -0.09   0.58  -0.29  -0.60   0.50  -0.70   0.07   0.13  -0.82  -0.71   0.48   0.41  -0.43 
01:28    309.768      21.50      28.00     770.52     436.73     142.13      55.28      43.39       0.00  0.38   0.92   0.54  -0.38   0.16   0.49   0.41   0.92   0.45   0.28  -0.76   0.05  -0.84  -0.27 
01:28    309.717      21.50      28.00     756.27     437.64     140.49      59.46      43.51       0.00 -0.45  -0.01   0.81  -0.86   0.31   0.83  -0.17   0.43  -0.88  -0.69   0.48   0.33   0.59   0.48 
01:28    309.660      21.50      28.00     756.43     438.06     141.03      55.12      43.20       0.00 -0.45  -0.01   0.81  -0.86   0.31   0.83  -0.17   0.43  -0.88  -0.69   0.48   0.03  -0.65   0.99 
01:28    309.624      21.50      28.00     762.77     437.89     140.77      59.31      42.90       0.00  0.99  -0.19   0.49   0.57   0.79   0.23  -0.10   0.90   0.60   0.55   0.11   0.03  -0.65   0.99 
01:28    309.586      21.50      28.00     757.76     438.15     141.05      60.55      43.05       0.00 -0.35  -0.77   0.61   0.79   0.12   0.34  -0.51   0.66  -0.72  -0.85  -0.14  -0.95  -0.55   0.07 
01:28    309.536      21.50      28.00     757.52     438.56     140.73      55.30      42.95       0.00 -0.15  -0.64  -0.19   0.33  -0.09  -0.31  -0.57   0.43   0.55   0.09  -0.65  -0.88   0.48   0.76 
01:28    309.466      21.50      28.00     760.51     438.06     141.74      55.58      42.87       0.00 -0.81  -0.97   0.10   0.89  -0.90  -0.32  -0.44   0.44   0.42  -0.86  -0.63  -0.89  -0.14  -0.78 
01:28    309.412      21.50      28.00     760.19     438.73     139.22      56.98      42.85       0.00 -0.03  -0.19  -0.93  -0.68  -0.81  -0.92  -0.52  -0.68  -0.98   0.50  -0.61  -0.26  -0.71   0.26 
