Stare Time: 24-Sep-2019 02:06:13
 Time    Current        Gap      Phase         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff  CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
02:25    340.732      21.50      28.00     757.18     437.98     140.48      55.29      27.99       0.00  0.85   0.98  -0.16   0.83   0.62   0.41   0.26  -0.62   0.76   0.20  -0.70  -0.38  -0.39  -0.28 
02:25    340.661      21.50      28.00     751.34     438.97     140.48      55.29      28.08       0.00  0.85   0.98  -0.16   0.83   0.62   0.41   0.26   0.36  -0.95   0.34   0.52  -0.20   0.48  -0.52 
02:25    340.611      21.50      28.00     751.34     439.55     139.85      58.84      28.12       0.00 -0.88   0.17   0.49   0.13   0.37   0.56  -0.80   0.36  -0.95   0.34   0.52  -0.20   0.48  -0.52 
02:25    340.556      21.50      28.00     751.67     439.40     139.86      58.99      28.05       0.00  0.93   0.03  -0.68  -0.01   0.26   0.81   0.36  -0.71  -0.32   0.52   0.56   0.78   0.60   0.73 
02:25    340.501      21.50      28.00     768.61     436.30     141.35      58.58      27.94       0.00  0.28  -0.38  -0.56  -0.59   0.01   0.56   0.96   0.27  -0.60  -0.47  -0.16  -0.55   0.98  -0.04 
02:25    340.442      21.50      28.00     763.10     437.14     141.56      56.27      28.03       0.00  0.84  -0.68   0.16  -0.78   0.20   0.86   0.41   0.38  -0.53   0.68   0.99  -0.64   0.56   0.98 
02:25    340.363      21.50      28.00     763.10     437.22     142.03      55.63      28.08       0.00 -0.63   0.33   0.55  -0.98  -0.56  -0.35   0.96   0.26  -0.64  -0.10   0.17   0.07   0.34  -0.88 
02:25    340.294      21.50      28.00     765.19     437.89     139.97      59.05      28.10       0.00 -0.20   0.05  -0.20  -0.95   0.65  -0.96   0.37  -0.88  -0.70  -0.69   0.83  -0.80   0.90  -0.18 
02:25    340.219      21.50      28.00     753.02     439.23     140.58      56.00      28.12       0.00 -0.73   0.77   0.16  -0.65   0.33   0.07  -0.80   0.10   0.59   0.12  -0.48   0.74  -0.12   0.00 
02:25    340.146      21.50      28.00     761.18     437.48     141.28      56.43      27.94       0.00 -0.48   0.86   0.63   0.64   0.09   0.23   0.18   0.71  -0.19   0.19   0.85   0.17  -0.58   0.79 
02:25    340.074      21.50      28.00     751.17     438.80     139.79      56.99      28.21       0.00 -0.63  -0.80  -0.92  -0.99   0.41  -0.94  -0.68   0.02   0.14   0.89   0.31   0.81   0.73  -0.33 
02:25    340.007      21.50      28.00     754.68     438.97     140.65      56.53      27.93       0.00 -0.39  -0.10  -0.06   0.96  -0.64   0.87  -0.54  -0.18   0.41   0.72  -0.07  -0.16  -0.86   0.50 
02:25    339.937      21.50      28.00     748.26     439.89     139.68      57.57      28.09       0.00 -0.02   0.37   0.21   0.54  -0.58  -0.52  -0.77  -0.36   0.23  -0.54  -0.76  -0.66   0.62  -0.44 
02:26    339.861      21.50      28.00     747.68     439.23     140.12      57.66      27.99       0.00 -0.11  -0.24  -0.63   0.24   0.80  -0.68  -0.53   0.94  -0.22  -0.43   0.53   0.09  -0.59  -0.22 
02:26    339.791      21.50      28.00     760.10     437.89     140.12      57.66      27.95       0.00 -0.70  -0.91  -0.49   0.10   0.23   0.33  -0.03   0.07   0.28   0.43  -0.54   0.58  -0.82   0.84 
02:26    339.718      21.50      28.00     757.85     437.98     140.54      56.06      28.03       0.00 -0.29  -0.55   0.47  -0.63  -0.41   0.68  -0.51   0.75  -0.87   0.54   0.22   0.33   0.56   0.33 
02:26    339.644      21.50      28.00     744.26     439.31     139.73      59.46      27.97       0.00 -0.33  -0.71  -0.99  -0.42   0.44  -0.54  -0.69  -0.66  -0.78  -0.69  -0.76   0.16   0.90   0.22 
02:26    339.578      21.50      28.00     744.26     439.40     141.09      58.84      27.75       0.00  0.41   0.33   0.50   0.79   0.22   0.92   0.68  -0.70   0.61   0.52   0.28   0.96  -0.70  -0.82 
02:26    339.506      21.50      28.00     758.43     438.22     141.26      55.28      27.73       0.00  0.95   0.38   0.30  -0.84   0.13  -0.66   0.00   0.96  -0.32  -0.45  -0.47   0.41   0.51   0.76 
02:26    339.434      21.50      28.00     760.94     438.64     140.48      58.07      27.72       0.00  0.24  -0.20   0.99  -0.16   0.04   0.08   0.19  -0.22  -0.94   0.85   0.64   0.21   0.68  -0.95 
02:26    339.363      21.50      28.00     751.92     437.14     141.80      59.79      27.62       0.00 -0.31  -0.56  -0.32  -0.32   0.69   0.42   0.98   0.18  -0.27  -0.56  -0.52  -0.51   0.62  -0.59 
02:26    339.289      21.50      28.00     764.35     436.30     141.21      55.49      27.75       0.00 -0.35   0.17  -0.53  -0.08   0.92   0.81  -0.04   0.40   1.00  -0.13  -0.31  -0.16   0.96   0.89 
02:26    339.213      21.50      28.00     771.19     435.55     142.02      56.66      27.67       0.00 -0.36  -0.73  -0.72  -0.03  -0.95   0.96   0.56   0.41  -0.02  -0.67  -0.67  -0.45  -0.22   0.54 
02:26    339.139      21.50      28.00     750.93     436.39     140.06      63.46      27.86       0.00  0.55   0.83   0.81   0.47   0.83   0.86   0.51  -0.95  -0.10   0.35   0.63   0.01   0.07   0.20 
02:26    339.066      21.50      28.00     753.50     438.73     140.20      58.12      27.87       0.00  0.14   0.66   0.11   0.91  -0.11   0.12  -0.40   0.60  -0.70  -0.00  -0.41   0.45   0.41   0.87 
02:27    338.995      21.50      28.00     747.84     440.31     140.34      58.27      28.24       0.00 -0.21  -0.23  -0.68   0.51  -0.99  -0.52  -0.93  -0.23   0.67   0.42   0.08   0.45   0.62  -0.09 
02:27    338.927      21.50      28.00     751.77     439.55     140.34      58.27      27.98       0.00  0.21  -0.78  -0.34  -0.68  -0.30  -0.70  -0.26  -0.22  -0.51  -0.15  -0.12   0.78  -0.55  -0.88 
02:27    338.853      21.50      28.00     748.33     439.64     139.69      57.34      28.15       0.00 -1.00   0.09   0.02   0.76  -0.59  -0.10  -0.60  -0.60   0.38  -0.09  -0.75  -0.30   0.93   0.53 
02:27    338.787      21.50      28.00     754.85     440.22     140.41      57.10      27.90       0.00  0.68   0.30   0.15   0.98  -0.95  -0.99   0.58  -0.53   0.03  -0.38  -0.34  -0.13  -0.48  -0.50 
02:27    338.717      21.50      28.00     748.76     439.55     140.04      58.27      27.86       0.00 -0.70   0.17   0.00   0.38   0.42  -0.20  -0.38  -0.26  -0.13  -0.88   0.72   0.21   0.93  -0.51 
02:27    338.643      21.50      28.00     762.19     438.15     140.71      55.32      27.78       0.00  0.60  -0.25  -0.56  -0.24   0.80  -0.60   0.79  -0.29   0.64   0.59  -0.43  -0.69   0.59   0.33 
02:27    338.567      21.50      28.00     759.68     437.81     140.62      55.23      27.92       0.00  0.13   0.96   0.52   0.52  -0.54   0.37  -0.64   0.88   0.86  -0.44   0.26   0.92  -0.02   0.34 
02:27    338.495      21.50      28.00     755.35     438.73     140.21      60.46      27.85       0.00  0.10  -0.94   0.74   0.55  -0.14   0.76  -0.32  -0.19  -0.56   0.51  -0.68  -0.94  -0.79  -0.34 
02:27    338.430      21.50      28.00     755.84     438.56     140.53      55.49      27.83       0.00  0.60   0.92  -0.81   0.18   0.04   0.12  -0.44   0.17   0.72   0.95   0.18  -0.02   0.77  -0.20 
02:27    338.353      21.50      28.00     763.44     438.06     141.06      54.37      27.67       0.00 -0.51  -0.93  -0.09   0.10  -0.66   0.33  -0.63   0.62   0.90  -0.67   0.25  -0.95   0.38  -0.55 
02:27    338.280      21.50      28.00     751.43     438.22     140.14      58.13      27.67       0.00  0.48  -0.36   0.45   0.58   0.29   0.86  -0.53  -0.25   0.33   0.56  -0.74  -0.15   0.95   0.97 
02:27    338.212      21.50      28.00     740.92     440.89     138.87      64.31      27.96       0.00 -0.25  -0.17   0.68   0.01   0.66   0.10  -0.97  -0.70  -1.00  -0.60  -0.74   0.35  -0.98   0.32 
02:28    338.147      21.50      28.00     760.10     437.64     139.01      64.43      27.57       0.00 -0.25  -0.17   0.68   0.01   0.66   0.10  -0.97  -0.70  -1.00  -0.60  -0.74   0.35  -0.97  -0.65 
02:28    338.091      21.50      28.00     760.36     437.64     139.01      64.43      27.64       0.00  0.60   1.00  -0.53   0.92  -0.65  -0.88   0.87  -0.15  -0.55  -0.74  -0.38  -0.54  -0.97  -0.65 
02:28    338.040      21.50      28.00     761.76     437.72     140.91      57.21      27.69       0.00  0.31  -0.39   0.35  -0.17   0.16   0.49   0.14   0.44  -0.41   0.09   0.68  -0.43  -0.27   0.07 
02:28    337.989      21.50      28.00     752.85     438.64     140.41      59.30      27.84       0.00  0.56   0.91   0.28   0.82   0.04  -0.26   0.41  -0.14  -0.65   0.06   0.62   0.19   0.54  -0.55 
02:28    337.931      21.50      28.00     746.33     439.81     139.76      57.01      27.66       0.00  0.24  -0.45  -0.76  -0.31  -0.47  -0.58  -0.25  -0.69  -0.50   0.75  -0.59   0.59  -0.05   0.99 
02:28    337.861      21.50      28.00     755.26     439.81     140.53      55.34      27.50       0.00  0.04  -0.26   0.10  -0.09  -0.59  -0.64  -0.38   0.74  -0.73   0.53  -0.59   0.73   0.34   0.93 
02:28    337.785      21.50      28.00     764.77     437.72     141.16      54.91      27.12       0.00  0.68  -0.14   0.21  -0.06   0.60  -0.81   0.48   0.85  -0.08  -0.06   0.13  -0.41   0.76  -0.25 
02:28    337.716      21.50      28.00     768.61     436.73     141.57      54.68      26.90       0.00  0.68  -0.14   0.21  -0.06   0.60  -0.81   0.48   0.85  -0.08  -0.06   0.13  -0.86   0.31  -0.47 
02:28    337.664      21.50      28.00     768.61     435.96     140.03      57.96      26.98       0.00  0.23   0.08   0.03  -0.63  -0.23   0.89  -0.21   0.84   0.73  -0.38   0.16  -0.86   0.31  -0.47 
02:28    337.612      21.50      28.00     746.42     440.48     139.34      58.13      26.50       0.00 -0.35  -0.69   0.39   0.58   0.12   0.28  -0.60  -0.96   0.94  -0.51   0.39   0.25   0.32  -0.13 
02:28    337.558      21.50      28.00     767.44     436.39     141.82      54.70      26.70       0.00 -0.24   0.07   0.87   0.57   0.46  -0.96   0.76   0.69   0.80  -0.38   0.21  -0.04  -0.67   0.77 
02:28    337.497      21.50      28.00     759.10     437.14     141.10      57.01      26.81       0.00 -0.24   0.07  -0.20   0.91   0.88   0.33  -0.34   0.70   0.13   0.52  -0.36  -0.50   0.34   0.76 
02:28    337.445      21.50      28.00     759.59     438.15     141.35      57.22      26.76       0.00  0.72   0.59  -0.20   0.91   0.88   0.33  -0.34   0.70   0.13   0.52  -0.36  -0.50   0.34   0.76 
02:28    337.394      21.50      28.00     760.10     437.72     140.71      59.52      26.36       0.00 -0.40   0.08  -0.90   0.67  -0.02   0.13  -0.23   0.87  -0.88  -0.34   0.12   0.14   0.63  -0.59 
02:28    337.341      21.50      28.00     759.59     437.55     140.87      60.60      26.66       0.00  0.34  -0.70  -0.65   0.55   0.21  -0.00   0.93  -0.61  -0.39  -0.56   0.06  -0.25   0.34  -0.31 
02:29    337.280      21.50      28.00     759.10     436.56     140.87      60.60      26.62       0.00 -0.79  -0.44  -0.80  -0.14   0.68  -0.37   0.98   0.58  -0.86  -0.01  -0.48   0.66   0.42  -0.02 
02:29    337.205      21.50      28.00     762.19     437.38     140.87      60.60      26.72       0.00 -0.58  -0.51  -0.57   0.06  -0.06  -0.29   0.79   0.28  -0.68   0.10   0.35   0.81   0.69   0.98 
02:29    337.135      21.50      28.00     749.84     438.22     139.82      56.94      26.92       0.00  0.55   0.47  -0.98   0.88  -0.80  -0.72   0.13  -0.24  -0.87   0.73   0.47   0.13   0.63  -0.62 
02:29    337.069      21.50      28.00     751.00     439.31     139.69      57.34      26.87       0.00  0.75   0.92   0.08   0.60  -0.60  -0.05   0.17  -0.98   0.98   0.13  -0.74  -0.08   0.24  -0.36 
02:29    336.987      21.50      28.00     752.01     436.06     143.11      54.38      26.65       0.00  0.76   0.98  -0.10  -0.47  -0.27  -0.04   0.98   0.99   0.38  -0.99   0.66   0.57  -0.65  -0.71 
02:29    336.924      21.50      28.00     771.77     435.96     142.09      53.34      26.39       0.00  0.76   0.98  -0.10  -0.47  -0.27  -0.04   0.98   0.99   0.38  -0.99  -0.40   0.60  -0.47  -0.52 
02:29    336.868      21.50      28.00     771.60     434.97     142.56      56.42      26.28       0.00 -0.58  -0.96  -0.75  -0.56  -0.86   0.90  -0.07   0.93   0.32   0.54  -0.40   0.60  -0.47  -0.52 
02:29    336.815      21.50      28.00     772.94     434.88     142.06      56.72      26.53       0.00 -0.49   0.44  -0.81   0.61   0.36   0.97   0.69   0.97  -0.25   0.75   0.30  -0.55   0.21  -0.56 
02:29    336.767      21.50      28.00     764.69     436.30     141.39      56.89      26.41       0.00  0.77   0.88  -0.42  -0.40   0.64   0.26   0.25   0.95  -0.69  -0.07   0.88   0.51  -0.54  -0.93 
02:29    336.706      21.50      28.00     764.69     436.56     141.42      55.69      26.49       0.00  0.77   0.88  -0.42   0.58  -0.62   0.25  -0.20   0.77  -0.23   0.16  -0.30  -0.45  -0.95  -0.61 
02:29    336.652      21.50      28.00     764.69     436.90     141.77      54.12      26.57       0.00 -0.95  -0.80   0.80   0.58  -0.62   0.25  -0.20   0.77  -0.23   0.16  -0.30  -0.45  -0.95  -0.61 
02:29    336.599      21.50      28.00     765.19     436.39     141.11      55.43      27.14       0.00 -0.83   0.97  -0.05   0.93  -0.22  -0.51   0.39   0.67   0.93   0.93   0.10   0.90   0.19  -0.82 
02:29    336.549      21.50      28.00     748.50     438.97     139.57      57.22      26.58       0.00 -0.27   0.51  -0.27   0.66   0.46   0.12  -0.28  -0.81   0.72   0.45   0.42   0.18   0.34  -0.53 
02:29    336.490      21.50      28.00     756.85     439.06     140.17      56.53      26.44       0.00 -0.05   0.81   0.93   0.66  -0.93  -0.31   0.53  -0.06  -0.31   0.67  -0.60   0.63  -0.43   0.52 
02:30    336.420      21.50      28.00     756.01     438.80     140.17      56.53      26.48       0.00 -0.69  -0.33   0.62   0.03   0.84  -0.67  -0.92   0.89   0.04  -0.99  -0.54   0.40  -0.47   0.44 
02:30    336.346      21.50      28.00     756.43     438.22     140.17      56.53      26.38       0.00  0.05   0.29   0.93  -0.34  -0.93  -0.81   0.21   0.07  -0.47  -0.96  -0.45   0.34  -0.96  -0.78 
02:30    336.276      21.50      28.00     750.59     439.23     140.04      57.75      26.45       0.00  0.56   0.96  -0.58   0.98  -0.99   0.20  -0.39  -0.44  -0.13   0.45   0.04  -0.87  -0.49  -0.53 
02:30    336.208      21.50      28.00     753.02     439.06     140.70      57.18      26.46       0.00  0.25   0.70   0.45   0.36   0.87  -0.68   0.65  -0.90   0.81   0.64  -0.21   0.21   0.13  -0.94 
02:30    336.131      21.50      28.00     758.68     437.81     140.93      55.27      26.44       0.00  0.57  -0.73   0.43   0.81   0.64  -0.57  -0.54   0.76   0.53   0.54  -0.20  -0.20  -0.12  -0.67 
02:30    336.063      21.50      28.00     764.35     437.72     141.57      57.34      26.34       0.00 -0.12  -0.63   0.44  -0.63   0.73   0.40   0.62   0.54  -0.71   0.73  -0.72   0.70   0.68   0.99 
02:30    335.990      21.50      28.00     756.34     437.89     140.87      57.22      26.41       0.00  0.96   0.45   0.57  -0.13  -0.67  -0.55   0.56  -0.60   0.27  -0.24  -0.21  -0.51  -0.56  -0.05 
02:30    335.917      21.50      28.00     760.10     438.80     141.00      57.24      26.33       0.00  0.86  -0.29   0.72   0.91   0.90  -0.69   0.87   0.23   0.09  -0.17   0.47   0.45   0.15   0.45 
02:30    335.851      21.50      28.00     760.43     436.06     142.37      54.99      26.26       0.00 -0.71   0.83   0.36  -0.05   0.21   0.78   0.82   0.71   0.81   0.68  -0.86  -0.65  -0.73   0.57 
02:30    335.776      21.50      28.00     767.27     434.88     141.69      53.74      26.45       0.00 -0.71  -0.06   0.44  -0.71  -0.71   0.21   0.41   0.80   0.04   0.86   0.73  -0.29   0.51  -0.37 
02:30    335.726      21.50      28.00     767.70     435.89     140.92      56.30      26.48       0.00 -0.24  -0.06   0.44  -0.71  -0.71   0.21   0.41   0.80   0.04   0.86   0.73  -0.29   0.51  -0.37 
02:30    335.671      21.50      28.00     760.26     437.22     140.46      56.01      26.07       0.00  0.72  -0.42  -0.72   0.36  -0.47  -0.65   0.48   0.19  -0.45  -0.40   0.35  -0.68   0.60  -0.67 
02:30    335.621      21.50      28.00     759.43     437.72     140.99      58.83      26.52       0.00  0.44  -0.06  -0.54   0.20   0.14   0.81  -0.30   0.32  -0.14  -0.69   0.12  -0.05  -0.54   0.45 
02:31    335.564      21.50      28.00     750.42     439.06     140.99      58.83      26.68       0.00  0.33  -0.52  -0.90   0.13  -0.69  -0.97  -0.71  -0.04  -0.00  -0.96   0.66   0.61  -0.79  -0.74 
02:31    335.491      21.50      28.00     755.18     438.89     140.99      58.83      26.57       0.00 -0.11  -0.93  -0.11   0.28   0.80   0.39  -0.10  -0.67   0.97  -0.74  -0.61  -0.42   0.35   0.53 
02:31    335.420      21.50      28.00     759.93     438.64     141.02      54.77      26.54       0.00 -0.28  -0.83   0.59  -0.29   0.30   0.21  -0.91   0.98   0.82  -0.57  -0.04   0.91  -0.31   0.99 
02:31    335.348      21.50      28.00     756.51     438.06     141.03      56.06      26.59       0.00  0.44  -0.29   0.85  -0.60  -0.16  -0.11  -0.38   0.87  -0.98  -0.17   0.71  -0.03   0.58  -0.15 
02:31    335.286      21.50      28.00     756.27     439.72     139.63      59.43      26.67       0.00  0.44  -0.29   0.85  -0.60  -0.16  -0.11  -0.38   0.87  -0.98  -0.34  -0.92   0.22   0.93   0.19 
02:31    335.236      21.50      28.00     749.42     439.55     140.63      55.86      26.56       0.00  0.39   0.95   0.57   0.16   0.74   0.59  -0.93  -0.01   0.47  -0.34  -0.92   0.22   0.93   0.19 
02:31    335.183      21.50      28.00     758.27     437.89     140.85      56.02      25.41       0.00 -0.50  -0.49   0.50   0.39   0.11   0.30  -0.65   0.88  -0.22   0.17   0.26  -0.14   0.36   0.26 
02:31    335.131      21.50      28.00     755.60     438.47     140.30      55.51      26.62       0.00 -0.32   0.26  -0.32  -0.58  -0.07  -0.32  -0.60   0.54  -0.56   0.95  -0.37   0.49  -0.40  -0.59 
02:31    335.071      21.50      28.00     760.60     437.64     141.13      56.04      26.56       0.00  0.10   0.77  -0.97   0.63   0.34   0.50   0.08   0.54   0.27  -0.35   0.80   0.70   1.00   0.29 
02:31    335.002      21.50      28.00     769.69     436.73     141.35      59.25      26.42       0.00  0.38  -0.94   0.66  -0.21   0.90   0.36   0.98   0.60  -0.54  -0.15   0.54  -0.86  -0.24   0.51 
02:31    334.931      21.50      28.00     762.26     436.56     141.17      60.54      26.57       0.00 -0.57  -0.25  -0.88   0.14  -0.27  -0.33   0.97  -0.32  -0.91  -0.64  -0.83  -0.90  -0.53   0.65 
02:31    334.858      21.50      28.00     767.36     436.47     141.61      56.18      26.46       0.00  0.09   0.63   0.34   0.26   0.99   0.32   0.83   0.53   0.24   0.94   0.06  -0.59   0.44   0.80 
02:31    334.793      21.50      28.00     756.43     437.72     140.44      58.79      26.68       0.00  0.09   0.63   0.34   0.26   0.99   0.32   0.83   0.53   0.24   0.94   0.06  -0.59   0.17  -0.08 
02:32    334.739      21.50      28.00     756.60     437.98     140.44      58.79      26.60       0.00  0.36   0.59  -0.43   0.02  -0.57   0.89   0.51  -0.55  -0.72   0.94   0.61  -0.98   0.17  -0.08 
02:32    334.686      21.50      28.00     767.94     436.30     140.44      58.79      26.63       0.00 -0.87   0.47  -0.08   0.94   0.11  -0.88   0.95   0.69   0.51  -0.26  -0.21   0.37   0.33   0.90 
02:32    334.634      21.50      28.00     768.28     435.96     141.93      54.30      26.59       0.00 -0.68   0.44  -0.88   0.87   0.08   0.76   0.30   0.55   0.94   0.41   0.50  -0.41  -0.39   0.73 
02:32    334.577      21.50      28.00     764.60     435.89     141.26      58.35      26.54       0.00 -0.68   0.44  -0.88   0.87   0.08   0.76   0.30   0.70  -0.25  -0.68  -0.75  -0.25  -0.82   0.18 
02:32    334.524      21.50      28.00     764.43     436.64     139.41      56.75      26.83       0.00 -0.55   0.41  -0.45  -0.18   0.01   0.77  -0.32   0.70  -0.25  -0.68  -0.75  -0.25  -0.82   0.18 
02:32    334.476      21.50      28.00     745.08     440.80     140.49      57.74      25.66       0.00 -0.21  -0.12  -0.70   0.24  -0.45  -0.57  -0.29  -0.88   0.21   0.82   0.03   0.28   0.79   1.00 
02:32    334.423      21.50      28.00     759.76     438.80     140.92      58.25      26.66       0.00  0.99  -0.67   0.53  -0.12   0.50  -0.57   0.91  -0.11  -0.73   0.76  -0.85  -0.03  -0.55   0.23 
02:32    334.366      21.50      28.00     761.93     437.98     141.37      57.76      26.57       0.00 -0.10  -0.97  -0.04  -0.82   0.55   0.16   0.45  -0.01  -0.34  -0.24  -0.44   0.74  -0.01  -0.70 
02:32    334.291      21.50      28.00     774.44     436.22     142.34      53.90      26.48       0.00  0.29  -0.58  -0.65   0.46   0.68   0.40   0.73   0.83   0.86   0.36   0.35  -0.31   0.15  -0.70 
02:32    334.222      21.50      28.00     746.17     435.80     139.53      59.49      26.72       0.00  0.49   0.40   0.10   0.33   0.95  -0.33  -0.85  -0.08  -0.56   0.21   0.41  -0.90  -0.18  -0.58 
02:32    334.154      21.50      28.00     744.84     440.80     139.01      58.37      26.82       0.00  0.99   0.34  -0.01  -0.92   0.07   0.10  -0.74  -0.53  -0.59   0.77  -0.97   0.64   0.75   0.09 
02:32    334.086      21.50      28.00     748.93     441.14     140.18      57.39      26.81       0.00  0.91  -0.72   0.90  -0.49  -0.14  -0.31  -0.90   0.59  -0.95  -0.13   0.01   0.68  -0.07   0.93 
02:32    334.020      21.50      28.00     741.83     441.23     138.91      57.81      26.95       0.00 -0.11   0.32   0.53   0.62   0.89  -0.74  -0.56  -0.28  -0.12   0.61   0.95   0.89   0.99   0.63 
02:32    333.949      21.50      28.00     754.18     440.31     140.90      59.10      26.76       0.00 -0.71   0.23  -0.66   0.92  -0.41  -0.95   0.27  -0.28  -0.79  -0.84  -0.13  -0.56  -0.40  -0.34 
02:33    333.884      21.50      28.00     752.51     438.89     140.90      59.10      26.82       0.00 -0.71   0.23  -0.31  -0.03   0.74  -0.71  -0.52  -0.13   0.77   0.91   0.06  -0.28   0.02  -0.48 
02:33    333.836      21.50      28.00     752.25     438.97     140.90      59.10      26.80       0.00  0.72  -0.14  -0.31  -0.03   0.74  -0.71  -0.52  -0.13   0.77   0.91   0.06  -0.28   0.02  -0.48 
02:33    333.783      21.50      28.00     757.52     438.73     139.91      60.97      28.23       0.00 -0.47  -0.02   0.25  -0.38   0.71   0.53  -0.70   0.43   0.06  -0.80  -0.97   0.45   0.32  -0.07 
02:33    333.731      21.50      28.00     741.08     440.73     139.42      64.06      26.83       0.00  0.20   0.42   0.68   0.48  -0.15   0.82  -0.79  -0.98  -0.89   0.61  -0.54  -0.61  -0.27  -0.25 
02:33    333.676      21.50      28.00     753.84     439.72     140.74      56.39      26.77       0.00 -0.83   0.17  -0.48  -0.50   0.20  -0.13  -0.55   0.23  -0.19  -0.47   0.13   0.93  -0.92   0.91 
02:33    333.606      21.50      28.00     759.85     437.72     140.98      55.97      26.71       0.00  0.94   0.22   0.35   0.70  -0.14   0.99  -0.55   0.42   0.90   0.13   0.43  -0.23  -0.94  -0.15 
02:33    333.535      21.50      28.00     746.84     439.23     139.34      57.07      26.74       0.00  0.36   0.86   0.85  -0.91   0.11   0.01  -0.11  -0.98   0.84   0.09   0.62   0.45   0.74  -0.17 
02:33    333.465      21.50      28.00     767.36     437.22     141.48      53.68      26.66       0.00  0.32  -0.01  -0.58  -0.61  -0.54   0.57   0.98   0.11   0.65   0.89   0.51   0.65   0.91   0.82 
02:33    333.392      21.50      28.00     763.51     437.14     141.54      56.77      26.54       0.00 -0.64  -0.03   0.29   0.26  -0.92   0.29   0.71  -0.42   0.64  -0.71  -0.28  -0.39  -0.07   0.03 
02:33    333.327      21.50      28.00     757.09     437.81     140.80      55.26      26.73       0.00 -0.64  -0.03   0.29   0.26  -0.92   0.82  -0.72   0.22   0.77   0.87   0.23   0.46   0.08   0.78 
02:33    333.274      21.50      28.00     756.92     437.98     141.20      57.16      26.53       0.00 -0.03  -0.98  -0.40  -0.45   0.70   0.82  -0.72   0.22   0.77   0.87   0.23   0.46   0.08   0.78 
02:33    333.222      21.50      28.00     761.68     438.15     140.90      57.38      27.21       0.00  0.84   0.19   0.27  -0.73   0.37   0.80   0.18  -0.23   0.76   0.01  -0.34   0.10  -0.88  -0.80 
02:33    333.173      21.50      28.00     752.42     438.89     140.33      56.45      26.65       0.00 -0.09  -0.05  -0.17  -0.06   0.73  -0.58  -0.33  -0.18   0.23   0.15  -0.29   0.38  -0.64  -0.41 
02:33    333.117      21.50      28.00     760.43     438.73     141.03      57.16      26.64       0.00 -0.32  -0.80   0.51  -0.24   0.16   0.55  -0.10  -0.28   0.96  -0.54  -0.78  -0.84   0.52  -0.32 
02:34    333.044      21.50      28.00     760.84     437.55     141.03      57.16      26.57       0.00 -0.03   0.38   0.30   0.94   0.94   0.77  -0.40   0.90   0.82  -0.91   0.29   0.84   0.05   0.77 
02:34    332.968      21.50      28.00     761.68     437.31     141.68      54.04      24.70       0.00  0.88   0.31  -0.02  -0.45  -0.77   0.11   0.14   0.77   0.65  -0.12  -0.87  -0.04   0.70   0.47 
02:34    332.898      21.50      28.00     767.53     436.22     141.57      56.68      24.62       0.00  0.25  -0.06   0.26  -0.31   0.61   0.51   0.22   0.86   0.07   0.04  -0.88  -0.59   0.28   0.21 
02:34    332.829      21.50      28.00     761.68     437.05     140.82      57.60      24.85       0.00 -0.64   0.94   0.54  -0.40  -0.17   0.95   0.11   0.65  -0.60  -0.34   0.83   0.63   0.42  -0.18 
02:34    332.764      21.50      28.00     756.01     437.64     140.13      55.55      24.99       0.00 -0.03  -0.11   0.90  -0.56  -0.75  -0.72   0.10  -0.08   0.17  -0.06  -0.36   0.13  -0.14   0.31 
02:34    332.691      21.50      28.00     760.26     437.89     140.43      59.08      24.83       0.00 -0.28  -0.18   0.54  -0.17   0.23   0.36   0.97  -0.81   0.40  -0.23  -0.07  -0.32   0.34  -0.19 
02:34    332.621      21.50      28.00     758.51     437.81     140.80      55.93      24.88       0.00 -0.21   0.44  -0.96   0.07  -0.39   0.85  -0.23   0.48  -0.58   0.66   0.81  -0.88   0.94   0.78 
02:34    332.552      21.50      28.00     754.85     438.47     140.42      57.22      24.93       0.00  0.91   0.89  -0.12   0.29   0.80  -0.42  -0.47   0.55   0.10  -0.76   0.71  -0.65   0.51  -0.12 
02:34    332.479      21.50      28.00     754.59     437.72     141.00      55.22      24.75       0.00  0.55  -0.99   0.29  -0.88   0.78   0.31   0.67   0.39   0.03   0.96   0.64  -0.65   0.75   0.95 
02:34    332.412      21.50      28.00     753.60     437.64     140.70      56.95      24.90       0.00 -0.38  -0.20  -0.09  -0.90  -0.96   0.89  -0.55  -0.09  -0.58   0.03   0.86  -0.39   0.14  -0.21 
02:34    332.347      21.50      28.00     746.91     439.98     139.60      61.90      24.80       0.00 -0.38  -0.20  -0.09  -0.90  -0.96   0.89  -0.95   0.21  -0.99   0.11   0.02   0.49   0.50   0.36 
02:34    332.299      21.50      28.00     746.84     440.48     139.48      57.38      24.96       0.00 -0.68   0.34   0.49   0.55   0.94   0.75  -0.95   0.21  -0.99   0.11   0.02   0.49   0.50   0.36 
02:35    332.252      21.50      28.00     743.92     441.06     139.48      57.38      24.87       0.00  0.32  -0.34   0.07  -0.07   0.09  -0.40  -0.70  -0.87   0.07   0.96   0.03  -0.89  -0.39  -0.10 
