Stare Time: 01-Dec-2019 18:11:05
    Time    Current       EPUg       EPUp        U50        U90         Fx         Fy      SizeX      SizeY     BL11I0  InjectEff      CH11   CH12   CH13   CH14   CH15   CH16   CH17   CH21   CH22   CH23   CH24   CH25   CH26   CH27
18:11:05    326.980      21.50      -8.00      25.61      28.00     757.93     445.64     140.31      67.68      55.66       0.00      0.00   0.05   0.17   0.10   0.01   0.00   0.13   0.20   0.00   0.01   0.10   0.17   0.05   0.00 
18:11:05    326.616      21.50     -10.00      25.61      28.00     754.10     446.07     139.88      68.59      55.45       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    326.350      21.50     -10.00      25.61      28.00     758.51     445.39     140.18      68.00      55.59       0.00      0.00  -0.09   0.07   0.07  -0.02  -0.20   0.30   0.34  -0.20  -0.02   0.07   0.07  -0.09   0.00 
18:11:05    325.972      21.50     -12.00      25.61      28.00     752.18     445.49     139.72      68.71      55.27       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    325.691      21.50     -12.00      25.61      28.00     758.34     444.48     140.09      67.56      55.50       0.00      0.00  -0.07   0.07   0.11  -0.07  -0.39   0.40   0.62  -0.39  -0.07   0.11   0.07  -0.07   0.00 
18:11:05    325.280      21.50     -14.00      25.61      28.00     749.67     445.49     139.64      69.09      54.76       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    324.997      21.50     -14.00      25.61      28.00     758.43     443.30     140.58      67.15      55.11       0.00      0.00  -0.10   0.00   0.11  -0.15  -0.54   0.54   0.86  -0.54  -0.15   0.11   0.00  -0.10   0.00 
18:11:05    324.581      21.50     -16.00      25.61      28.00     747.17     444.82     139.44      69.35      54.16       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    324.382      21.50     -16.00      25.61      28.00     758.68     443.15     140.46      66.94      54.84       0.00      0.00  -0.13   0.00   0.04  -0.22  -0.71   0.64   1.13  -0.71  -0.22   0.04   0.00  -0.13   0.00 
18:11:05    323.936      21.50     -18.00      25.61      28.00     745.34     444.65     139.00      69.32      53.45       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    323.664      21.50     -18.00      25.61      28.00     759.59     442.14     140.86      66.81      54.32       0.00      0.00  -0.15   0.00   0.00  -0.27  -0.86   0.84   1.38  -0.86  -0.27   0.00   0.00  -0.15   0.00 
18:11:05    322.050      21.50     -20.00      25.61      28.00     744.00     444.65     139.19      69.52      52.37       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    321.811      21.50     -20.00      25.61      28.00     758.85     441.06     140.78      66.35      53.38       0.00      0.00  -0.18   0.00  -0.06  -0.31  -0.99   0.83   1.59  -0.99  -0.31  -0.06   0.00  -0.18   0.00 
18:11:05    321.262      21.50     -22.00      25.61      28.00     742.84     443.73     138.67      69.62      51.44       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    321.066      21.50     -22.00      25.61      28.00     759.01     440.89     140.21      66.11      52.72       0.00      0.00  -0.20   0.00  -0.13  -0.34  -1.11   0.86   1.78  -1.11  -0.34  -0.01   0.00  -0.20   0.00 
18:11:05    320.567      21.50     -24.00      25.61      28.00     741.91     443.90     138.64      69.67      51.39       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    320.304      21.50     -24.00      25.61      28.00     758.94     439.98     140.84      65.79      53.50       0.00      0.00  -0.21   0.00  -0.14  -0.40  -1.19   0.86   1.92  -1.19  -0.40  -0.14   0.00  -0.21   0.00 
18:11:05    319.629      21.50     -25.97      25.61      28.00     741.66     443.56     138.60      69.31      51.94       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00 
18:11:05    319.315      21.50     -26.02      25.61      28.00     758.17     439.72     140.71      65.49      53.24       0.00      0.00  -0.22   0.00  -0.15  -0.42  -1.20   0.72   2.01  -1.20  -0.42  -0.15   0.00  -0.22   0.00 
18:11:05    318.384      21.50     -28.03      25.61      28.00     741.66     443.40     138.77      70.06      50.21       0.00      0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00   0.00  -0.42   0.00   0.00   0.00   0.00 
18:11:05    318.055      21.50     -28.03      25.61      28.00     758.27     439.55     140.73      65.45      52.21       0.00      0.00  -0.23   0.00  -0.15  -0.45  -1.24   0.73   2.02  -1.24  -0.45  -0.15   0.00  -0.23   0.00 
18:11:05    317.393      21.49     -24.80      25.61      28.00     758.10     440.31     140.69      65.42      51.15       0.00      0.00  -0.23   0.00  -0.15  -0.45  -1.24   0.73   2.02  -1.24  -0.45  -0.15   0.00  -0.23   0.00 
18:11:05    316.711      21.45     -18.83      25.61      28.00     757.85     441.47     140.40      66.81      29.13       0.00      0.00  -0.15   0.00   0.00  -0.27  -0.86   0.84   1.38  -0.86  -0.27   0.00   0.00  -0.15   0.00 
18:11:05    316.124      21.40     -13.71      25.61      28.00     758.34     443.90     140.45      67.61      53.18       0.00      0.00  -0.10   0.00   0.11  -0.15  -0.54   0.54   0.86  -0.54  -0.15   0.11   0.00  -0.10   0.00 
18:11:05    315.663      21.36      -9.64      25.61      28.00     758.17     446.31     140.31      68.25      52.45       0.00      0.00  -0.09   0.07   0.07  -0.02  -0.20   0.30   0.34  -0.20  -0.02   0.07   0.07  -0.09   0.00 
18:11:05    315.145      21.31      -5.13      25.61      28.00     758.01     447.23     139.79      67.63      52.67       0.00      0.00   0.15   0.15   0.09   0.14   0.11  -0.06   0.14   0.11   0.14   0.09   0.15   0.15   0.00 
18:11:05    314.933      21.29      -3.27      25.61      28.00     758.27     448.31     139.92      68.00      53.00       0.00      0.00   0.40   0.24   0.00   0.20   0.26  -0.19   0.07   0.26   0.20   0.00   0.24   0.15   0.00 
18:11:05    314.001      21.27       0.00      25.61      28.00     757.59     448.57     139.93      67.42      53.10       0.00      0.00   0.40   0.24   0.02   0.26   0.27  -0.28  -0.02   0.27   0.26   0.02   0.24   0.40   0.00 
18:11:05    312.993      30.00       0.00      25.61      28.00     757.76     439.64     139.06      61.85      53.75       0.00      0.00   0.40   0.24   0.02   0.26   0.27  -0.28  -0.02   0.27   0.26   0.02   0.24   0.40   0.00 
18:11:05    312.758      30.00       0.00      25.61      28.00     757.35     439.89     139.39      61.61      53.83       0.00      0.00   0.40   0.24   0.02   0.26   0.27  -0.28  -0.02   0.27   0.26   0.02   0.24   0.40   0.00 
